SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,dis6,rcp6,typ6,irs6,lf6,dis7,rcp7,typ7,irs7,lf7,NAN
10030136,816,250,2,0.0,888,7,2,2,1,19,0.0410958904109589,25,3,1,119,0.0684931506849315,250,2,1,599,0.1780821917808219,250,3,1,746,0.15753424657534246,209,1,1,823,0.1506849315068493,250,3,1,991,0.2465753424657534,250,2,1,1144,0.15753424657534246,
10030136,924,250,2,0.14285714285714285,743,7,11,3,1,53,0.05,204,3,1,323,0.14285714285714285,179,1,1,344,0.07142857142857142,250,2,1,548,0.17142857142857143,250,3,2,563,0.17857142857142858,250,1,1,759,0.2642857142857143,250,2,1,806,0.12142857142857143,
10030136,948,250,2,0.42857142857142855,1042,7,1,1,0,54,0.06875,46,1,1,213,0.10625,180,3,2,411,0.1375,250,3,2,543,0.1,250,2,1,599,0.1125,250,1,1,993,0.21875,250,2,1,1144,0.25625,
10050045,40,225,1,0.7142857142857143,661,7,28,2,1,118,0.12142857142857143,12,2,2,325,0.05,57,1,2,325,0.17857142857142858,7,1,0,394,0.10714285714285714,198,2,2,510,0.05,196,2,2,1416,0.21428571428571427,250,0,0,2265,0.2785714285714286,
10050045,44,250,2,0.5714285714285714,932,7,47,1,1,222,0.14935064935064934,7,1,0,294,0.08441558441558442,187,3,2,431,0.14285714285714285,179,2,1,532,0.14285714285714285,92,2,2,662,0.21428571428571427,250,3,2,857,0.01948051948051948,250,1,1,868,0.24675324675324675,
10050045,1629,250,2,0.14285714285714285,936,7,18,3,1,101,0.0759493670886076,218,2,1,519,0.10759493670886076,250,2,1,527,0.2468354430379747,250,3,2,559,0.12658227848101267,250,3,1,950,0.17088607594936708,250,3,1,1409,0.14556962025316456,250,1,1,1712,0.12658227848101267,
10050045,1682,250,2,0.42857142857142855,984,7,123,3,2,309,0.12987012987012986,178,3,1,310,0.11038961038961038,105,2,2,312,0.13636363636363635,250,3,2,695,0.09740259740259741,250,2,1,862,0.16233766233766234,250,1,1,1271,0.15584415584415584,250,2,1,1297,0.2077922077922078,
10050045,1730,250,2,0.2857142857142857,862,7,5,2,1,28,0.03205128205128205,123,3,2,309,0.10897435897435898,105,2,2,312,0.10897435897435898,138,3,1,380,0.12179487179487179,250,3,1,515,0.1858974358974359,250,1,1,868,0.28205128205128205,250,2,1,984,0.16025641025641027,
10010197,703,214,1,0.0,651,7,32,1,1,72,0.07692307692307693,53,2,1,153,0.16153846153846155,250,2,1,851,0.26153846153846155,250,2,1,1149,0.08461538461538462,250,2,1,1167,0.03076923076923077,250,1,1,1700,0.2692307692307692,250,0,0,2224,0.11538461538461539,
10010197,734,250,1,0.0,631,7,50,2,1,178,0.04032258064516129,155,1,1,531,0.0967741935483871,250,2,1,653,0.20967741935483872,250,2,1,780,0.1532258064516129,250,1,1,941,0.28225806451612906,250,2,1,973,0.10483870967741936,250,0,0,2224,0.11290322580645161,
10010197,752,250,1,0.0,1700,7,44,2,1,135,0.08653846153846154,117,1,1,247,0.057692307692307696,80,2,1,268,0.1346153846153846,250,2,1,546,0.10096153846153846,214,1,1,651,0.16826923076923078,250,2,1,1149,0.2403846153846154,250,0,0,2224,0.21153846153846154,
10010197,813,250,1,0.0,1195,7,117,1,1,247,0.16666666666666666,239,2,1,354,0.016666666666666666,250,2,1,520,0.05555555555555555,155,1,1,531,0.12222222222222222,250,2,1,681,0.22777777777777777,250,2,1,991,0.23333333333333334,250,0,0,2224,0.17777777777777778,
10010197,748,250,2,0.0,1149,7,250,3,1,458,0.010869565217391304,250,2,1,546,0.09782608695652174,214,1,1,651,0.059782608695652176,250,3,1,805,0.2826086956521739,250,2,1,851,0.09239130434782608,250,3,1,1250,0.18478260869565216,250,1,1,1700,0.2717391304347826,
10010197,760,250,2,0.0,973,7,54,3,1,235,0.1875,250,3,1,329,0.03125,213,3,1,443,0.10625,250,1,1,631,0.08125,250,2,1,653,0.225,250,2,1,780,0.225,250,3,1,781,0.14375,
10010197,799,250,2,0.14285714285714285,546,7,44,2,1,135,0.13559322033898305,196,3,1,246,0.059322033898305086,165,3,2,427,0.2627118644067797,250,3,1,883,0.11864406779661017,250,2,1,1149,0.15254237288135594,250,3,1,1250,0.09322033898305085,250,1,1,1700,0.17796610169491525,
10030131,319,250,1,0.42857142857142855,1023,7,67,1,1,269,0.058823529411764705,168,1,1,527,0.07058823529411765,250,2,2,818,0.21176470588235294,250,2,2,905,0.2235294117647059,250,2,2,1154,0.09411764705882353,250,2,1,1212,0.03529411764705882,250,0,0,2314,0.3058823529411765,
10030131,169,250,2,0.0,786,7,36,2,1,133,0.11971830985915492,55,2,1,203,0.13380281690140844,197,2,1,334,0.07042253521126761,157,1,1,398,0.1619718309859155,192,3,1,432,0.16901408450704225,250,3,1,732,0.1267605633802817,250,3,1,1167,0.21830985915492956,
10030131,217,250,2,0.2857142857142857,779,7,71,3,1,206,0.07857142857142857,29,1,2,228,0.11428571428571428,249,2,1,402,0.15,136,3,1,410,0.1357142857142857,250,2,1,665,0.2,217,1,1,690,0.12857142857142856,250,3,2,984,0.19285714285714287,
10030131,375,250,2,0.2857142857142857,981,7,108,3,1,189,0.056962025316455694,86,2,1,366,0.0759493670886076,111,2,1,449,0.1518987341772152,250,3,2,674,0.16455696202531644,250,3,1,778,0.21518987341772153,250,3,1,811,0.22151898734177214,250,1,2,1599,0.11392405063291139,
10050042,134,250,1,0.42857142857142855,800,7,1,1,0,36,0.09285714285714286,1,1,0,171,0.1357142857142857,51,1,1,217,0.10714285714285714,73,2,2,354,0.17142857142857143,250,2,1,798,0.17857142857142858,250,2,1,879,0.22857142857142856,250,0,0,2403,0.08571428571428572,
10050042,1764,250,1,0.2857142857142857,849,7,22,2,1,91,0.0958904109589041,59,2,1,160,0.06164383561643835,1,1,0,177,0.15753424657534246,3,1,0,433,0.1917808219178082,250,2,1,1326,0.2671232876712329,250,2,1,1673,0.18493150684931506,250,0,0,2403,0.0410958904109589,
10050042,146,250,2,0.14285714285714285,879,7,1,1,0,171,0.05921052631578947,145,1,1,316,0.02631578947368421,158,2,1,427,0.19078947368421054,250,2,1,798,0.17763157894736842,250,1,1,800,0.21052631578947367,250,3,1,802,0.125,250,3,1,1157,0.21052631578947367,
10050042,1714,250,2,0.42857142857142855,776,7,22,2,1,91,0.07971014492753623,34,3,1,111,0.10144927536231885,194,1,1,451,0.11594202898550725,136,3,2,478,0.09420289855072464,182,2,2,658,0.15942028985507245,250,3,2,696,0.2608695652173913,250,2,1,1326,0.18840579710144928,
10030165,1440,250,1,0.14285714285714285,785,7,9,1,0,52,0.07333333333333333,250,1,1,697,0.23333333333333334,223,1,1,706,0.06666666666666667,250,2,1,787,0.12666666666666668,250,2,2,969,0.26,250,2,1,1082,0.17333333333333334,250,0,0,2478,0.06666666666666667,
10030165,1502,250,1,0.14285714285714285,931,7,18,1,1,71,0.06962025316455696,98,2,1,217,0.10759493670886076,64,2,1,243,0.1518987341772152,250,1,1,671,0.04430379746835443,198,2,2,923,0.17721518987341772,250,2,1,1149,0.22784810126582278,250,0,0,2478,0.22151898734177214,
10030165,1331,250,2,0.14285714285714285,934,7,140,3,1,254,0.18,125,2,1,319,0.10666666666666667,33,1,2,648,0.12,223,1,1,706,0.16666666666666666,250,3,1,924,0.12,250,2,1,1082,0.11333333333333333,250,3,1,1529,0.19333333333333333,
10030165,1362,156,2,0.14285714285714285,382,7,5,1,0,35,0.027777777777777776,18,3,1,73,0.09259259259259259,125,2,1,319,0.12037037037037036,143,1,1,567,0.1574074074074074,33,1,2,648,0.2962962962962963,250,3,1,763,0.24074074074074073,250,2,1,1772,0.06481481481481481,
10030165,1382,250,2,0.14285714285714285,1082,7,35,3,1,134,0.08641975308641975,223,1,1,706,0.2222222222222222,250,1,1,785,0.16049382716049382,250,3,1,881,0.08641975308641975,250,3,1,924,0.18518518518518517,250,2,1,934,0.10493827160493827,250,2,2,969,0.15432098765432098,
10010163,1262,250,1,0.0,558,7,4,1,0,19,0.059322033898305086,43,1,1,218,0.1694915254237288,50,2,1,224,0.15254237288135594,250,1,1,292,0.11016949152542373,250,1,1,605,0.288135593220339,250,2,1,1065,0.19491525423728814,250,0,0,2522,0.025423728813559324,
10010163,1310,250,1,0.0,567,7,89,2,1,266,0.21774193548387097,108,1,1,410,0.23387096774193547,250,2,1,418,0.06451612903225806,194,2,1,444,0.12903225806451613,250,2,1,578,0.056451612903225805,250,1,1,639,0.10483870967741936,250,0,0,2522,0.1935483870967742,
10010163,1349,250,1,0.0,996,7,141,1,1,214,0.029069767441860465,250,1,1,292,0.10465116279069768,203,2,1,335,0.0755813953488372,200,2,1,549,0.16279069767441862,250,2,1,620,0.18023255813953487,250,2,1,1037,0.18604651162790697,250,0,0,2522,0.2616279069767442,
10010163,1386,250,1,0.0,938,7,55,2,1,154,0.046052631578947366,141,1,1,214,0.08552631578947369,250,2,1,608,0.16447368421052633,250,1,1,639,0.09210526315789473,244,2,1,703,0.1513157894736842,250,2,1,907,0.19078947368421054,250,0,0,2522,0.26973684210526316,
10010163,1208,250,2,0.0,813,7,50,2,1,224,0.12837837837837837,75,3,1,257,0.04054054054054054,177,3,1,495,0.18243243243243243,239,2,1,546,0.14189189189189189,250,1,1,605,0.16891891891891891,250,3,1,891,0.08783783783783784,250,3,1,1374,0.25,
10010163,1233,250,2,0.0,578,7,108,1,1,410,0.2153846153846154,250,2,1,418,0.2,239,2,1,546,0.23846153846153847,250,1,1,567,0.05384615384615385,250,1,1,605,0.038461538461538464,250,3,1,646,0.07692307692307693,250,3,1,774,0.17692307692307693,
10010163,1245,250,2,0.0,1065,7,50,2,1,224,0.1111111111111111,250,1,1,292,0.08641975308641975,250,3,1,374,0.06172839506172839,250,1,1,558,0.1419753086419753,250,3,1,618,0.17901234567901234,250,3,1,891,0.20987654320987653,250,2,1,1037,0.20987654320987653,
10010163,1306,250,2,0.0,1037,7,250,1,1,292,0.09375,200,2,1,549,0.09375,250,3,1,618,0.15,250,3,1,698,0.11875,250,3,1,845,0.13125,250,1,1,996,0.2,250,2,1,1065,0.2125,
10010163,1314,194,2,0.0,444,7,26,3,1,109,0.18518518518518517,89,2,1,266,0.1388888888888889,250,3,1,549,0.1111111111111111,250,1,1,567,0.14814814814814814,250,1,1,639,0.25,250,3,1,1033,0.09259259259259259,250,2,1,1083,0.07407407407407407,
10010163,1441,250,2,0.0,907,7,55,2,1,154,0.08441558441558442,212,3,1,365,0.17532467532467533,250,3,1,431,0.07792207792207792,250,3,1,573,0.15584415584415584,250,2,1,608,0.1038961038961039,250,1,1,938,0.18831168831168832,250,3,1,1548,0.21428571428571427,
10050089,1448,250,1,0.2857142857142857,1274,7,19,1,1,80,0.03804347826086957,75,2,1,107,0.059782608695652176,44,1,2,174,0.09782608695652174,250,2,1,349,0.15760869565217392,92,2,2,374,0.1956521739130435,250,2,1,1175,0.22282608695652173,250,0,0,2685,0.22826086956521738,
10050089,1456,250,2,0.14285714285714285,1175,7,19,1,1,80,0.09195402298850575,75,2,1,107,0.04597701149425287,44,3,2,149,0.11494252873563218,250,1,1,654,0.20114942528735633,250,3,1,810,0.2471264367816092,250,1,1,1274,0.23563218390804597,250,2,1,1535,0.06321839080459771,
10030191,215,250,2,0.42857142857142855,955,7,145,1,1,320,0.12658227848101267,215,3,2,387,0.08860759493670886,250,3,1,606,0.17721518987341772,250,1,1,651,0.17721518987341772,250,2,1,703,0.08227848101265822,250,3,2,878,0.056962025316455694,250,2,2,1368,0.2911392405063291,
10010155,215,250,1,0.0,871,7,25,2,1,122,0.09740259740259741,61,1,1,295,0.12987012987012986,250,2,1,688,0.2077922077922078,250,1,1,904,0.15584415584415584,250,2,1,1121,0.032467532467532464,250,2,1,1386,0.24675324675324675,250,0,0,2914,0.12987012987012986,
10010155,127,250,2,0.14285714285714285,633,7,9,2,1,26,0.007246376811594203,9,2,1,68,0.06521739130434782,30,3,1,141,0.08695652173913043,192,3,2,554,0.15942028985507245,250,1,1,904,0.21014492753623187,250,1,1,1799,0.2826086956521739,250,3,1,1852,0.18840579710144928,
10010155,316,250,2,0.0,667,7,53,2,1,198,0.07692307692307693,140,3,1,211,0.12307692307692308,250,3,1,508,0.2,185,3,1,580,0.16923076923076924,250,2,1,688,0.12307692307692308,211,1,1,869,0.16923076923076924,250,2,1,1121,0.13846153846153847,
10050094,1484,250,1,0.14285714285714285,897,7,14,2,1,90,0.08783783783783784,121,2,1,282,0.07432432432432433,176,1,1,383,0.20945945945945946,157,2,1,535,0.12837837837837837,250,2,2,1005,0.14189189189189189,250,1,1,1207,0.2635135135135135,250,0,0,2423,0.0945945945945946,
10050094,1640,250,1,0.0,967,7,33,2,1,128,0.10126582278481013,168,2,1,497,0.1518987341772152,250,2,1,523,0.12025316455696203,250,1,1,764,0.12658227848101267,250,1,1,953,0.08227848101265822,250,2,1,976,0.24050632911392406,250,0,0,2423,0.17721518987341772,
10050094,1541,250,2,0.0,790,7,16,3,1,52,0.06,34,2,1,82,0.06666666666666667,72,3,1,259,0.06,250,3,1,942,0.12,250,2,1,1009,0.18666666666666668,250,3,1,1038,0.29333333333333333,250,1,1,1814,0.21333333333333335,
10050094,1638,250,2,0.0,721,7,17,3,1,68,0.07142857142857142,189,3,1,323,0.12698412698412698,134,2,1,325,0.1349206349206349,101,3,1,368,0.14285714285714285,250,1,1,448,0.14285714285714285,250,3,1,703,0.20634920634920634,250,2,1,870,0.1746031746031746,
10030196,76,250,2,0.0,816,7,104,1,1,189,0.11333333333333333,196,3,1,310,0.03333333333333333,139,2,1,407,0.18,192,3,1,479,0.19333333333333333,250,1,1,496,0.14666666666666667,250,2,1,662,0.18666666666666668,250,3,1,1732,0.14666666666666667,
10030196,1731,250,2,0.42857142857142855,1132,7,1,1,0,112,0.041176470588235294,39,3,2,152,0.08823529411764706,58,2,1,230,0.19411764705882353,1,1,0,243,0.17647058823529413,250,2,1,757,0.20588235294117646,250,3,1,1012,0.1,250,3,1,1528,0.19411764705882353,
10030196,1759,211,2,0.14285714285714285,487,7,8,2,1,37,0.0625,29,3,1,179,0.08035714285714286,26,1,2,438,0.08928571428571429,196,3,1,520,0.17857142857142858,240,1,1,670,0.24107142857142858,250,3,1,1347,0.14285714285714285,250,2,1,1592,0.20535714285714285,
10010199,696,250,2,0.14285714285714285,1216,7,46,2,1,82,0.06741573033707865,30,3,1,137,0.10112359550561797,250,3,1,281,0.0898876404494382,90,2,2,305,0.1404494382022472,250,3,1,640,0.1853932584269663,250,1,1,987,0.19662921348314608,250,3,1,1026,0.21910112359550563,
10010199,780,250,2,0.0,1063,7,250,3,1,335,0.09411764705882353,143,2,1,489,0.18823529411764706,250,1,1,692,0.2,250,3,1,844,0.17647058823529413,250,1,1,987,0.029411764705882353,250,2,1,995,0.18235294117647058,250,3,1,1412,0.12941176470588237,
10010199,838,250,2,0.14285714285714285,954,7,91,1,1,164,0.0949367088607595,144,2,1,330,0.13291139240506328,212,2,1,356,0.06962025316455696,100,1,1,365,0.20253164556962025,250,3,1,559,0.22784810126582278,250,3,2,578,0.05063291139240506,250,3,1,1447,0.22151898734177214,
10050060,911,250,1,0.0,891,7,46,2,1,115,0.08974358974358974,46,1,1,222,0.12179487179487179,139,1,1,294,0.1282051282051282,250,2,1,565,0.10256410256410256,250,2,1,711,0.12179487179487179,250,2,1,1346,0.22435897435897437,250,0,0,2250,0.21153846153846154,
10050060,995,250,1,0.0,903,7,5,2,1,34,0.05555555555555555,165,2,1,382,0.16049382716049382,245,2,1,414,0.037037037037037035,250,2,1,639,0.1728395061728395,250,1,1,764,0.12962962962962962,250,1,1,816,0.12345679012345678,250,0,0,2250,0.32098765432098764,
10050060,863,198,2,0.0,432,7,21,3,1,71,0.09803921568627451,46,2,1,115,0.06862745098039216,47,3,1,131,0.12745098039215685,68,1,1,206,0.14705882352941177,139,1,1,294,0.19607843137254902,250,3,1,888,0.27450980392156865,250,2,1,1097,0.08823529411764706,
10050060,879,250,2,0.0,1346,7,82,3,1,152,0.1,250,2,1,565,0.10555555555555556,250,3,1,635,0.1388888888888889,250,2,1,711,0.17222222222222222,250,3,1,799,0.07777777777777778,250,1,1,891,0.19444444444444445,250,3,1,1173,0.2111111111111111,
10050060,986,250,2,0.14285714285714285,1144,7,17,2,1,63,0.06626506024096386,77,3,1,266,0.13253012048192772,250,3,2,556,0.1144578313253012,250,2,1,565,0.1746987951807229,250,3,1,635,0.13253012048192772,250,1,1,1090,0.22289156626506024,250,3,1,1128,0.1566265060240964,
10030162,914,250,1,0.0,700,7,250,2,1,481,0.15441176470588236,250,2,1,502,0.10294117647058823,250,2,1,542,0.19117647058823528,250,1,1,674,0.09558823529411764,250,1,1,953,0.14705882352941177,250,2,1,1218,0.125,250,0,0,2521,0.18382352941176472,
10030162,983,250,1,0.42857142857142855,645,7,1,1,0,48,0.03787878787878788,199,1,1,328,0.030303030303030304,250,2,2,532,0.12121212121212122,250,2,1,578,0.19696969696969696,250,2,1,885,0.12878787878787878,173,2,2,914,0.1590909090909091,250,0,0,2521,0.32575757575757575,
10030162,841,250,2,0.14285714285714285,675,7,5,3,1,23,0.05223880597014925,136,1,1,225,0.1044776119402985,57,1,1,250,0.11194029850746269,84,2,1,379,0.20149253731343283,250,3,1,699,0.1791044776119403,250,3,2,879,0.14925373134328357,250,2,1,1214,0.20149253731343283,
10030162,895,250,2,0.2857142857142857,1214,7,57,1,1,250,0.12637362637362637,229,2,1,381,0.12637362637362637,157,3,2,444,0.14285714285714285,109,1,1,587,0.18681318681318682,250,2,1,675,0.14835164835164835,250,3,1,834,0.09340659340659341,250,3,2,879,0.17582417582417584,
10030162,1021,250,2,0.42857142857142855,885,7,19,3,2,44,0.05844155844155844,79,3,1,247,0.15584415584415584,137,3,1,286,0.15584415584415584,250,2,2,532,0.18831168831168832,211,3,1,600,0.13636363636363635,250,1,1,645,0.11038961038961038,173,2,2,914,0.19480519480519481,
10050058,593,250,1,0.2857142857142857,790,7,27,2,1,64,0.09154929577464789,1,1,0,132,0.07746478873239436,79,2,1,159,0.1056338028169014,200,1,1,474,0.09859154929577464,250,2,1,830,0.1619718309859155,136,2,2,950,0.21830985915492956,250,0,0,2429,0.24647887323943662,
10050058,523,250,2,0.0,830,7,27,2,1,64,0.06756756756756757,79,2,1,159,0.12837837837837837,96,3,1,309,0.16216216216216217,250,3,1,777,0.1891891891891892,250,1,1,790,0.1554054054054054,250,2,1,1484,0.12837837837837837,250,3,1,1803,0.16891891891891891,
10050058,543,250,2,0.2857142857142857,1484,7,79,2,1,159,0.08762886597938144,200,1,1,474,0.15979381443298968,250,3,2,651,0.17525773195876287,250,2,1,813,0.21649484536082475,250,2,1,830,0.0979381443298969,250,3,2,1347,0.05670103092783505,250,3,1,1803,0.20618556701030927,
10010152,662,250,1,0.0,1818,7,74,1,1,251,0.1380952380952381,115,2,1,322,0.10476190476190476,101,2,1,325,0.16666666666666666,102,1,1,425,0.1523809523809524,250,2,1,695,0.10476190476190476,250,2,1,906,0.1380952380952381,250,0,0,2731,0.19523809523809524,
10010152,440,250,2,0.0,635,7,92,3,1,245,0.1111111111111111,101,3,1,272,0.1349206349206349,115,3,1,300,0.047619047619047616,250,2,1,603,0.20634920634920634,250,1,1,680,0.05555555555555555,250,2,1,1027,0.24603174603174602,250,3,1,1182,0.1984126984126984,
10010152,569,250,2,0.0,955,7,36,3,1,119,0.08333333333333333,158,3,1,418,0.10897435897435898,204,2,1,635,0.15384615384615385,250,2,1,919,0.12179487179487179,250,1,1,943,0.21794871794871795,250,1,1,1043,0.17307692307692307,250,3,1,1112,0.14102564102564102,
10010152,573,250,2,0.0,980,7,9,3,1,43,0.07051282051282051,72,2,1,253,0.10897435897435898,250,3,1,567,0.14743589743589744,250,3,1,668,0.1346153846153846,250,3,1,877,0.14743589743589744,250,2,1,1059,0.2692307692307692,250,1,1,1131,0.12179487179487179,
10010152,643,250,2,0.0,1064,7,15,2,1,54,0.07142857142857142,74,1,1,251,0.12337662337662338,79,1,1,384,0.16233766233766234,250,3,1,430,0.13636363636363635,250,3,1,483,0.13636363636363635,250,2,1,695,0.23376623376623376,250,1,1,1131,0.13636363636363635,
10010152,667,250,2,0.0,695,7,74,1,1,251,0.04929577464788732,101,2,1,325,0.04225352112676056,250,3,1,430,0.14788732394366197,250,3,1,623,0.22535211267605634,250,3,1,1047,0.1267605633802817,250,2,1,1064,0.2535211267605634,250,1,1,1818,0.15492957746478872,
10010152,681,250,2,0.0,906,7,83,3,1,138,0.11688311688311688,115,2,1,322,0.09740259740259741,102,1,1,425,0.12987012987012986,250,3,1,448,0.07792207792207792,250,2,1,837,0.16883116883116883,250,3,1,1579,0.22077922077922077,250,1,1,1818,0.18831168831168832,
10030154,260,250,2,0.0,673,7,107,3,1,154,0.051470588235294115,250,2,1,179,0.16911764705882354,106,3,1,209,0.1323529411764706,250,1,1,318,0.11029411764705882,250,2,1,600,0.18382352941176472,250,1,1,845,0.19852941176470587,250,3,1,987,0.15441176470588236,
10050067,867,250,2,0.2857142857142857,469,7,1,3,1,1,0.017543859649122806,25,2,1,99,0.043859649122807015,250,3,1,654,0.07017543859649122,250,3,1,676,0.3157894736842105,250,2,1,774,0.07894736842105263,250,3,2,778,0.21929824561403508,4,1,0,1769,0.2543859649122807,
10010106,405,250,1,0.0,675,7,42,2,1,135,0.1791044776119403,121,2,1,268,0.09701492537313433,132,2,1,318,0.1791044776119403,184,2,1,408,0.1044776119402985,250,1,1,704,0.20149253731343283,250,1,1,1028,0.208955223880597,250,0,0,2901,0.029850746268656716,
10010106,322,250,2,0.0,1127,7,29,3,1,108,0.10365853658536585,65,2,1,208,0.10365853658536585,168,3,1,362,0.09146341463414634,250,2,1,685,0.1951219512195122,250,3,1,701,0.1524390243902439,250,1,1,863,0.15853658536585366,250,3,1,900,0.1951219512195122,
10010106,335,250,2,0.0,737,7,33,3,1,119,0.09558823529411764,65,2,1,208,0.058823529411764705,184,2,1,408,0.029411764705882353,250,1,1,574,0.22058823529411764,250,1,1,704,0.08823529411764706,250,3,1,900,0.29411764705882354,250,3,1,996,0.21323529411764705,
10010106,396,250,2,0.0,887,7,23,3,1,130,0.10526315789473684,87,2,1,178,0.11842105263157894,87,2,1,203,0.07894736842105263,232,3,1,349,0.09210526315789473,250,2,1,685,0.17763157894736842,250,3,1,828,0.1513157894736842,250,1,1,2431,0.27631578947368424,
10030153,1298,250,1,0.2857142857142857,994,7,107,2,1,150,0.09375,28,2,1,153,0.08125,250,2,1,567,0.1375,146,1,2,639,0.1875,167,1,1,665,0.14375,250,2,2,2029,0.175,250,0,0,2763,0.18125,
