SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,dis6,rcp6,typ6,irs6,lf6,NAN
10010109,663,250,1,0.16666666666666666,1403,6,161,2,1,305,0.14736842105263157,162,2,1,311,0.15263157894736842,203,2,2,334,0.14210526315789473,137,1,1,539,0.1736842105263158,250,1,1,1084,0.1631578947368421,250,0,0,2644,0.22105263157894736,
10010109,673,137,1,0.0,539,6,97,1,1,267,0.12295081967213115,162,2,1,311,0.04918032786885246,250,2,1,410,0.1721311475409836,250,2,1,813,0.23770491803278687,250,1,1,1403,0.27049180327868855,250,0,0,2644,0.14754098360655737,
10010109,794,250,1,0.16666666666666666,616,6,60,1,1,184,0.14285714285714285,99,2,1,239,0.15079365079365079,189,2,2,354,0.15079365079365079,250,2,1,556,0.1746031746031746,250,1,1,710,0.20634920634920634,250,0,0,2644,0.1746031746031746,
10010109,798,250,1,0.16666666666666666,710,6,147,2,1,292,0.11029411764705882,189,2,2,354,0.15441176470588236,157,1,1,482,0.19852941176470587,250,1,1,616,0.19117647058823528,250,2,1,1627,0.18382352941176472,250,0,0,2644,0.16176470588235295,
10010109,630,162,2,0.0,311,6,161,2,1,305,0.10416666666666667,137,1,1,539,0.0625,250,3,1,664,0.052083333333333336,250,2,1,813,0.125,250,3,1,1313,0.3541666666666667,250,1,1,1403,0.3020833333333333,
10010109,647,250,2,0.0,813,6,162,2,1,311,0.08108108108108109,250,2,1,410,0.10810810810810811,137,1,1,539,0.19594594594594594,250,3,1,768,0.27702702702702703,250,3,1,1194,0.060810810810810814,250,3,1,1313,0.27702702702702703,
10010109,685,250,2,0.0,849,6,250,3,1,479,0.03896103896103896,250,2,1,556,0.11038961038961038,250,1,1,714,0.24675324675324675,250,2,1,792,0.2012987012987013,250,3,1,955,0.2012987012987013,250,1,1,1084,0.2012987012987013,
10010109,714,250,2,0.0,410,6,29,2,1,125,0.07476635514018691,97,1,1,267,0.21495327102803738,250,3,1,526,0.2616822429906542,137,1,1,539,0.19626168224299065,250,3,1,768,0.102803738317757,250,2,1,813,0.14953271028037382,
10010109,736,250,2,0.0,556,6,250,2,1,556,0.15254237288135594,222,3,1,577,0.11016949152542373,250,1,1,714,0.1440677966101695,250,3,1,736,0.23728813559322035,250,2,1,849,0.1440677966101695,250,3,1,955,0.211864406779661,
10030190,418,134,1,0.3333333333333333,538,6,22,2,1,42,0.05555555555555555,1,1,0,384,0.06349206349206349,250,1,1,620,0.20634920634920634,127,2,2,867,0.25396825396825395,250,2,1,1255,0.2777777777777778,250,0,0,2498,0.14285714285714285,
10030190,487,250,1,0.16666666666666666,620,6,7,1,0,31,0.022058823529411766,22,2,1,42,0.029411764705882353,164,2,2,480,0.27205882352941174,134,1,1,538,0.19117647058823528,250,2,1,591,0.13970588235294118,250,0,0,2498,0.34558823529411764,
10030190,534,214,1,0.3333333333333333,678,6,1,1,0,245,0.0625,250,2,2,424,0.2109375,250,2,1,636,0.1796875,250,1,1,657,0.1328125,250,2,1,1132,0.1171875,250,0,0,2498,0.296875,
10030190,433,250,2,0.6666666666666666,1174,6,116,3,2,352,0.20121951219512196,1,1,0,384,0.13414634146341464,250,1,1,657,0.1951219512195122,250,2,2,857,0.1402439024390244,127,2,2,867,0.22560975609756098,250,3,1,1271,0.10365853658536585,
10030190,598,200,2,0.0,323,6,12,2,1,69,0.045454545454545456,126,3,1,330,0.25,123,2,1,333,0.125,101,3,1,347,0.13636363636363635,175,1,1,394,0.17045454545454544,250,1,1,1568,0.2727272727272727,
10050018,1033,57,1,0.3333333333333333,204,6,1,1,0,207,0.2361111111111111,220,2,1,459,0.09722222222222222,250,2,1,533,0.1111111111111111,91,2,2,734,0.1527777777777778,250,1,1,907,0.2916666666666667,250,0,0,2301,0.1111111111111111,
10050018,1000,250,2,0.0,533,6,14,3,1,71,0.05,57,1,1,204,0.06666666666666667,220,2,1,459,0.23333333333333334,216,3,1,479,0.225,250,1,1,907,0.3333333333333333,250,2,1,969,0.09166666666666666,
10050018,1065,220,2,0.5,459,6,14,3,1,71,0.09821428571428571,57,1,1,204,0.0625,94,3,2,230,0.13392857142857142,250,2,1,533,0.25,138,3,2,679,0.1875,91,2,2,734,0.26785714285714285,
10050018,1087,57,2,0.6666666666666666,278,6,1,1,0,33,0.13953488372093023,1,1,0,174,0.16279069767441862,9,2,2,571,0.11627906976744186,17,3,2,602,0.2558139534883721,246,2,1,625,0.1511627906976744,166,1,1,686,0.1744186046511628,
10050018,1105,237,2,0.5,452,6,246,2,1,625,0.09259259259259259,166,1,1,686,0.2777777777777778,91,2,2,734,0.009259259259259259,250,3,1,736,0.06481481481481481,108,3,2,803,0.2777777777777778,250,3,2,1016,0.2777777777777778,
10050018,1110,246,2,0.3333333333333333,625,6,57,2,1,278,0.1015625,237,2,1,452,0.078125,17,3,2,602,0.1953125,166,1,1,686,0.1796875,250,3,1,754,0.1796875,250,3,2,1016,0.265625,
10010100,841,250,1,0.0,624,6,9,1,0,43,0.08064516129032258,28,2,1,56,0.06451612903225806,193,2,1,339,0.16129032258064516,250,2,1,755,0.1693548387096774,250,1,1,1096,0.18548387096774194,250,0,0,2516,0.3387096774193548,
10010100,754,250,2,0.16666666666666666,1110,6,90,2,1,131,0.06097560975609756,119,3,1,323,0.10365853658536585,250,1,1,469,0.1524390243902439,250,1,1,657,0.1951219512195122,250,3,1,890,0.2073170731707317,250,2,2,938,0.2804878048780488,
10010100,770,124,2,0.16666666666666666,296,6,66,2,1,209,0.2127659574468085,70,3,1,284,0.0425531914893617,250,1,1,657,0.06382978723404255,250,3,1,800,0.23404255319148937,250,2,2,938,0.2553191489361702,250,2,1,1169,0.19148936170212766,
10010100,798,193,2,0.0,339,6,28,2,1,56,0.09375,31,2,1,135,0.19791666666666666,250,3,1,358,0.020833333333333332,250,1,1,624,0.20833333333333334,250,2,1,755,0.16666666666666666,250,3,1,999,0.3125,
10010100,984,98,2,0.0,406,6,35,3,1,73,0.1,41,2,1,87,0.13,25,2,1,128,0.11,189,3,1,426,0.18,250,1,1,1058,0.25,250,3,1,1411,0.23,
10030164,630,250,1,0.16666666666666666,750,6,51,2,2,229,0.0859375,50,2,1,251,0.1796875,250,1,1,791,0.2109375,250,2,1,1003,0.2421875,250,1,1,1281,0.1171875,250,0,0,2863,0.1640625,
10030164,693,250,1,0.0,1421,6,5,1,0,45,0.061855670103092786,113,2,1,377,0.12371134020618557,250,1,1,1057,0.20618556701030927,250,2,1,1321,0.1958762886597938,250,2,1,1391,0.15463917525773196,250,0,0,2863,0.25773195876288657,
10030164,551,250,2,0.16666666666666666,885,6,50,2,1,251,0.14935064935064934,214,3,2,452,0.11688311688311688,247,2,1,621,0.2077922077922078,250,3,1,746,0.14935064935064934,250,1,1,791,0.15584415584415584,250,3,1,1588,0.22077922077922077,
10030164,558,247,2,0.0,621,6,150,2,1,260,0.1417910447761194,80,3,1,304,0.05223880597014925,250,3,1,746,0.08208955223880597,250,1,1,791,0.1791044776119403,250,2,1,885,0.23880597014925373,250,3,1,1152,0.30597014925373134,
10050027,633,250,1,0.3333333333333333,982,6,5,1,0,101,0.09375,145,1,1,359,0.08125,250,2,1,805,0.24375,250,2,1,942,0.2,250,2,2,1192,0.08125,250,0,0,2618,0.3,
10050027,664,145,1,0.0,359,6,47,2,1,197,0.019230769230769232,250,2,1,805,0.10576923076923077,250,1,1,886,0.21153846153846154,250,2,1,938,0.2692307692307692,250,1,1,982,0.125,250,0,0,2618,0.2692307692307692,
10050027,685,250,1,0.0,886,6,47,2,1,197,0.18055555555555555,46,2,1,253,0.1388888888888889,145,1,1,359,0.1527777777777778,240,1,1,474,0.14583333333333334,250,2,1,1057,0.2013888888888889,250,0,0,2618,0.18055555555555555,
10050027,588,250,2,0.3333333333333333,942,6,5,1,0,101,0.025974025974025976,119,2,1,265,0.2077922077922078,223,3,1,715,0.16883116883116883,250,1,1,982,0.2077922077922078,250,2,2,1192,0.2077922077922078,250,3,1,1231,0.18181818181818182,
10050027,618,250,2,0.0,938,6,47,2,1,197,0.11842105263157894,145,1,1,359,0.18421052631578946,250,3,1,504,0.09210526315789473,250,2,1,805,0.21710526315789475,250,3,1,1296,0.23684210526315788,250,3,1,1693,0.1513157894736842,
10050027,638,119,2,0.5,265,6,5,1,0,101,0.10227272727272728,19,2,2,136,0.17045454545454544,136,1,1,523,0.19318181818181818,223,3,1,715,0.11363636363636363,152,2,2,828,0.056818181818181816,250,2,1,942,0.36363636363636365,
10050027,681,46,2,0.0,253,6,28,3,1,114,0.10526315789473684,47,2,1,197,0.07894736842105263,250,3,1,553,0.2631578947368421,250,1,1,886,0.2631578947368421,250,2,1,1057,0.07894736842105263,250,3,1,1296,0.21052631578947367,
10050027,770,180,2,0.6666666666666666,472,6,19,2,2,478,0.1388888888888889,76,3,2,668,0.1111111111111111,11,1,2,678,0.2037037037037037,250,3,1,777,0.19444444444444445,169,2,2,785,0.18518518518518517,250,3,1,1332,0.16666666666666666,
10050027,807,153,2,0.3333333333333333,560,6,6,2,1,38,0.0423728813559322,28,2,1,70,0.059322033898305086,88,3,1,279,0.1016949152542373,169,2,2,785,0.2627118644067797,250,1,1,1142,0.3050847457627119,250,3,2,1505,0.2288135593220339,
10050020,1634,231,2,0.5,522,6,250,3,1,384,0.14035087719298245,111,1,1,430,0.12280701754385964,44,1,2,737,0.13157894736842105,228,2,1,810,0.14035087719298245,119,2,2,1016,0.2631578947368421,250,3,2,1157,0.20175438596491227,
10010107,776,250,1,0.0,1240,6,72,1,1,200,0.12941176470588237,109,2,1,301,0.1411764705882353,250,2,1,334,0.1411764705882353,250,2,1,1879,0.18823529411764706,250,1,1,2048,0.12941176470588237,250,0,0,2822,0.27058823529411763,
10010107,778,166,1,0.0,709,6,46,2,1,177,0.09523809523809523,31,2,1,204,0.1349206349206349,250,1,1,1148,0.0873015873015873,250,2,1,1292,0.19047619047619047,250,1,1,2066,0.2222222222222222,250,0,0,2822,0.2698412698412698,
10010107,664,250,2,0.0,907,6,199,3,1,570,0.1794871794871795,250,2,1,735,0.21794871794871795,250,3,1,754,0.10256410256410256,250,3,1,972,0.15384615384615385,250,2,1,1082,0.14102564102564102,250,1,1,2066,0.20512820512820512,
10010107,747,250,2,0.0,334,6,72,1,1,200,0.12244897959183673,82,3,1,201,0.17346938775510204,250,3,1,1053,0.16326530612244897,250,1,1,1240,0.24489795918367346,250,2,1,1343,0.1836734693877551,250,2,1,1879,0.11224489795918367,
10010107,873,136,2,0.0,339,6,93,3,1,198,0.11627906976744186,151,2,1,353,0.16279069767441862,250,3,1,428,0.18604651162790697,117,2,1,457,0.16279069767441862,250,1,1,1148,0.12790697674418605,250,3,1,1565,0.2441860465116279,
10030138,1001,250,1,0.0,1071,6,61,1,1,174,0.11176470588235295,221,2,1,555,0.11764705882352941,250,1,1,597,0.1411764705882353,250,2,1,1155,0.25882352941176473,250,2,1,1529,0.10588235294117647,250,0,0,2369,0.2647058823529412,
10030138,907,187,2,0.0,607,6,42,3,1,72,0.08333333333333333,250,2,1,289,0.18333333333333332,132,3,1,417,0.18333333333333332,250,3,1,569,0.13333333333333333,250,2,1,587,0.15833333333333333,250,1,1,869,0.25833333333333336,
10030138,948,250,2,0.0,289,6,42,3,1,72,0.09090909090909091,201,2,1,460,0.10227272727272728,250,3,1,546,0.29545454545454547,250,1,1,562,0.17045454545454544,187,2,1,607,0.25,250,1,1,869,0.09090909090909091,
10030138,954,221,2,0.16666666666666666,555,6,250,3,2,580,0.15625,250,1,1,597,0.2578125,250,3,1,832,0.2734375,250,2,1,1024,0.1171875,250,1,1,1071,0.15625,250,2,1,1155,0.0390625,
10030138,963,201,2,0.0,460,6,45,3,1,137,0.07017543859649122,250,2,1,289,0.07894736842105263,250,2,1,493,0.2631578947368421,250,3,1,546,0.21929824561403508,250,1,1,562,0.2807017543859649,250,1,1,1060,0.08771929824561403,
10030138,997,250,2,0.16666666666666666,493,6,5,2,2,36,0.03389830508474576,45,3,1,137,0.0847457627118644,201,2,1,460,0.2542372881355932,250,3,1,641,0.3135593220338983,250,1,1,1060,0.211864406779661,250,3,1,1125,0.1016949152542373,
10050080,34,250,1,0.0,821,6,18,1,1,126,0.0763888888888889,114,2,1,197,0.05555555555555555,250,1,1,1173,0.2638888888888889,250,2,1,1247,0.24305555555555555,250,1,1,1925,0.20833333333333334,250,0,0,2878,0.1527777777777778,
10050080,1779,250,1,0.16666666666666666,566,6,75,1,1,140,0.1440677966101695,59,2,2,243,0.17796610169491525,250,2,1,294,0.11016949152542373,114,1,1,317,0.22033898305084745,250,2,1,888,0.19491525423728814,250,0,0,2878,0.15254237288135594,
10050080,160,250,2,0.3333333333333333,1095,6,250,2,1,676,0.18452380952380953,250,3,2,727,0.06547619047619048,250,3,2,831,0.17261904761904762,250,3,1,930,0.23214285714285715,250,1,1,1173,0.18452380952380953,250,2,1,1416,0.16071428571428573,
10050080,1744,250,2,0.0,294,6,39,2,1,157,0.08536585365853659,114,1,1,317,0.15853658536585366,190,3,1,320,0.2073170731707317,250,3,1,446,0.1951219512195122,250,1,1,566,0.15853658536585366,250,2,1,888,0.1951219512195122,
10010138,590,229,1,0.0,289,6,84,2,1,167,0.13095238095238096,85,1,1,258,0.2261904761904762,140,2,1,510,0.25,250,2,1,600,0.17857142857142858,250,1,1,1233,0.11904761904761904,250,0,0,2457,0.09523809523809523,
10010138,600,140,2,0.0,510,6,76,2,1,153,0.06666666666666667,62,3,1,178,0.08333333333333333,229,1,1,289,0.175,250,3,1,430,0.16666666666666666,250,2,1,600,0.175,250,1,1,1233,0.3333333333333333,
10010138,642,250,2,0.0,600,6,84,2,1,167,0.09375,62,3,1,178,0.125,229,1,1,289,0.1171875,140,2,1,510,0.1640625,250,3,1,663,0.1796875,250,3,1,1049,0.3203125,
10010138,655,76,2,0.16666666666666666,153,6,27,2,2,101,0.18333333333333332,250,3,1,430,0.23333333333333334,248,3,1,475,0.15,140,2,1,510,0.13333333333333333,250,3,1,672,0.13333333333333333,250,1,1,1233,0.16666666666666666,
10030107,740,234,1,0.0,924,6,39,2,1,140,0.11038961038961038,250,1,1,306,0.08441558441558442,127,1,1,404,0.2077922077922078,250,2,1,578,0.16233766233766234,250,2,1,909,0.17532467532467533,250,0,0,2426,0.2597402597402597,
10030107,751,250,1,0.0,306,6,11,2,1,81,0.11956521739130435,39,2,1,140,0.13043478260869565,250,2,1,325,0.20652173913043478,250,1,1,511,0.18478260869565216,234,1,1,924,0.14130434782608695,250,0,0,2426,0.21739130434782608,
10030107,845,250,1,0.0,702,6,250,1,1,511,0.0625,250,2,1,625,0.10416666666666667,250,2,1,814,0.2013888888888889,250,1,1,973,0.125,250,2,1,1127,0.16666666666666666,250,0,0,2426,0.3402777777777778,
10030107,854,250,1,0.0,544,6,12,2,1,60,0.07017543859649122,50,1,1,149,0.18421052631578946,60,1,1,352,0.21052631578947367,250,2,1,936,0.21052631578947367,250,2,1,1349,0.21052631578947367,250,0,0,2426,0.11403508771929824,
10030107,708,250,2,0.0,578,6,39,2,1,140,0.09482758620689655,250,3,1,798,0.1724137931034483,250,3,1,830,0.16379310344827586,250,2,1,909,0.13793103448275862,234,1,1,924,0.21551724137931033,250,3,1,1199,0.21551724137931033,
10030107,747,250,2,0.0,325,6,9,2,1,31,0.07291666666666667,11,2,1,81,0.125,68,3,1,128,0.07291666666666667,250,1,1,306,0.19791666666666666,117,3,1,436,0.3020833333333333,250,1,1,511,0.22916666666666666,
10030107,767,83,2,0.0,281,6,2,3,1,17,0.06097560975609756,24,2,1,79,0.06097560975609756,127,1,1,404,0.0975609756097561,250,3,1,531,0.25609756097560976,250,1,1,674,0.2804878048780488,250,2,1,909,0.24390243902439024,
10030107,825,250,2,0.0,1127,6,250,1,1,511,0.1896551724137931,250,1,1,702,0.13793103448275862,250,2,1,814,0.16666666666666666,250,3,1,836,0.09770114942528736,250,3,1,882,0.14942528735632185,250,2,1,1274,0.25862068965517243,
10030107,877,250,2,0.0,814,6,111,3,1,417,0.19285714285714287,250,3,1,534,0.07857142857142857,250,2,1,625,0.15,250,1,1,702,0.20714285714285716,250,3,1,882,0.16428571428571428,250,2,1,1127,0.20714285714285716,
10030107,898,250,2,0.16666666666666666,625,6,7,2,1,26,0.04032258064516129,111,3,1,417,0.12096774193548387,250,1,1,702,0.12096774193548387,250,2,1,814,0.1693548387096774,250,1,1,973,0.3064516129032258,250,3,2,1151,0.24193548387096775,
10030107,919,153,2,0.0,373,6,7,2,1,26,0.02,105,3,1,334,0.23,167,3,1,476,0.25,250,3,1,718,0.06,250,1,1,973,0.32,250,2,1,1349,0.12,
10050074,424,250,1,0.16666666666666666,680,6,57,1,1,160,0.07462686567164178,86,1,1,229,0.13432835820895522,87,2,1,326,0.11194029850746269,250,2,2,588,0.19402985074626866,250,2,1,619,0.21641791044776118,250,0,0,2711,0.26865671641791045,
10050074,428,112,1,0.6666666666666666,274,6,86,1,1,229,0.10714285714285714,58,2,2,296,0.13095238095238096,110,2,2,718,0.2261904761904762,57,1,2,840,0.14285714285714285,115,2,2,1146,0.21428571428571427,250,0,0,2711,0.17857142857142858,
10050074,510,249,1,0.3333333333333333,904,6,169,2,1,452,0.17105263157894737,250,1,1,707,0.21710526315789475,250,2,1,713,0.07236842105263158,57,1,2,840,0.1118421052631579,250,2,2,2143,0.18421052631578946,250,0,0,2711,0.24342105263157895,
10050074,579,250,1,0.16666666666666666,707,6,45,1,1,167,0.11194029850746269,225,2,1,518,0.16417910447761194,250,2,1,713,0.208955223880597,249,1,1,904,0.2462686567164179,250,2,2,977,0.13432835820895522,250,0,0,2711,0.13432835820895522,
10050074,446,89,2,0.6666666666666666,256,6,37,3,2,105,0.0375,59,2,1,227,0.2,250,3,2,587,0.075,250,2,2,588,0.25,250,3,2,920,0.3,250,1,1,1221,0.1375,
10050074,577,250,2,0.5,1052,6,24,2,2,102,0.09375,35,3,1,178,0.175,250,3,2,624,0.14375,250,2,2,795,0.24375,250,1,1,1189,0.11875,250,3,1,1391,0.225,
10050074,582,250,2,0.6666666666666666,713,6,76,3,2,262,0.136986301369863,250,1,1,707,0.1917808219178082,249,1,1,904,0.07534246575342465,250,2,2,977,0.1506849315068493,250,3,2,1206,0.1643835616438356,250,2,2,2143,0.2808219178082192,
10050074,624,225,2,0.16666666666666666,518,6,45,1,1,167,0.08333333333333333,46,3,1,186,0.06666666666666667,250,1,1,707,0.18333333333333332,250,2,2,977,0.25833333333333336,250,1,1,1189,0.24166666666666667,250,2,1,1851,0.16666666666666666,
10010164,1594,120,1,0.0,280,6,16,1,1,58,0.14130434782608695,170,1,1,562,0.15217391304347827,233,1,1,565,0.18478260869565216,250,2,1,596,0.22826086956521738,250,2,1,1258,0.2608695652173913,250,0,0,2605,0.03260869565217391,
10010164,1614,127,1,0.0,202,6,24,1,1,55,0.1388888888888889,98,2,1,142,0.1388888888888889,250,2,1,471,0.1527777777777778,250,1,1,763,0.2222222222222222,250,2,1,1022,0.16666666666666666,250,0,0,2605,0.18055555555555555,
10010164,1618,233,1,0.0,565,6,120,1,1,280,0.13709677419354838,123,1,1,410,0.03225806451612903,250,2,1,462,0.20161290322580644,250,2,1,596,0.13709677419354838,250,2,1,1196,0.14516129032258066,250,0,0,2605,0.3467741935483871,
10010164,1635,123,1,0.0,410,6,24,1,1,55,0.061224489795918366,98,2,1,142,0.1326530612244898,233,1,1,565,0.04081632653061224,250,2,1,586,0.22448979591836735,250,2,1,1196,0.24489795918367346,250,0,0,2605,0.29591836734693877,
10010164,1533,250,2,0.16666666666666666,315,6,163,3,1,263,0.12222222222222222,250,2,1,501,0.16666666666666666,250,2,1,558,0.17777777777777778,250,3,1,620,0.17777777777777778,250,1,1,763,0.15555555555555556,250,3,2,1421,0.2,
10010164,1637,250,2,0.0,471,6,98,2,1,142,0.1320754716981132,127,1,1,202,0.10377358490566038,242,3,1,212,0.09433962264150944,250,3,1,479,0.16981132075471697,250,2,1,586,0.2169811320754717,250,2,1,1022,0.2830188679245283,
10010164,1638,250,2,0.0,462,6,15,3,1,43,0.0603448275862069,78,3,1,191,0.1724137931034483,233,1,1,565,0.21551724137931033,250,2,1,596,0.21551724137931033,250,2,1,1196,0.29310344827586204,250,3,1,1787,0.04310344827586207,
10010164,1677,250,2,0.0,586,6,98,2,1,142,0.07758620689655173,242,3,1,212,0.12931034482758622,123,1,1,410,0.1896551724137931,250,2,1,471,0.19827586206896552,250,3,1,820,0.1724137931034483,250,2,1,1196,0.23275862068965517,
10030100,580,250,1,0.0,648,6,250,1,1,679,0.057971014492753624,250,2,1,865,0.13768115942028986,250,1,1,1122,0.07246376811594203,250,2,1,1217,0.18840579710144928,250,2,1,1346,0.1956521739130435,250,0,0,2132,0.34782608695652173,
10030100,582,250,1,0.0,905,6,155,2,1,443,0.175,250,2,1,819,0.24375,250,2,1,963,0.05,250,1,1,1110,0.1,250,1,1,1122,0.1875,250,0,0,2132,0.24375,
10030100,456,250,2,0.0,551,6,88,2,1,167,0.15454545454545454,250,2,1,541,0.18181818181818182,250,1,1,575,0.18181818181818182,250,3,1,1024,0.18181818181818182,250,3,1,1093,0.14545454545454545,250,1,1,1151,0.15454545454545454,
10030100,486,250,2,0.0,541,6,2,2,1,14,0.041666666666666664,69,3,1,323,0.19166666666666668,250,2,1,551,0.16666666666666666,250,1,1,575,0.23333333333333334,250,1,1,679,0.23333333333333334,250,3,1,1024,0.13333333333333333,
10030100,551,250,2,0.0,865,6,69,3,1,195,0.09210526315789473,250,2,1,435,0.11842105263157894,250,1,1,648,0.125,250,1,1,679,0.27631578947368424,250,2,1,1217,0.2236842105263158,250,3,1,1429,0.16447368421052633,
10030100,552,250,2,0.0,819,6,7,3,1,42,0.0945945945945946,250,3,1,873,0.05405405405405406,250,1,1,905,0.2635135135135135,250,2,1,963,0.12162162162162163,250,1,1,1110,0.22297297297297297,250,2,1,1298,0.24324324324324326,
10030100,594,250,2,0.0,1217,6,109,3,1,282,0.05,250,1,1,648,0.14444444444444443,250,2,1,865,0.18888888888888888,250,3,1,1100,0.26666666666666666,250,2,1,1346,0.20555555555555555,250,3,1,1429,0.14444444444444443,
10050073,1058,124,1,0.3333333333333333,348,6,65,2,1,205,0.17391304347826086,1,1,0,274,0.14130434782608695,67,2,1,304,0.16304347826086957,148,1,1,371,0.14130434782608695,136,2,2,776,0.11956521739130435,250,0,0,2409,0.2608695652173913,
10050073,924,250,2,0.16666666666666666,1133,6,46,2,1,252,0.06395348837209303,250,2,1,390,0.08139534883720931,1,1,0,622,0.20348837209302326,250,3,1,1237,0.1744186046511628,250,1,1,1479,0.23255813953488372,250,3,1,1593,0.2441860465116279,
10050073,926,250,2,0.16666666666666666,390,6,129,3,1,194,0.046296296296296294,250,3,2,327,0.1574074074074074,250,2,1,602,0.3055555555555556,250,2,1,1133,0.12962962962962962,250,1,1,1479,0.07407407407407407,250,3,1,1593,0.28703703703703703,
10050073,939,250,2,0.3333333333333333,602,6,46,3,1,105,0.13076923076923078,250,2,1,148,0.046153846153846156,250,3,2,327,0.07692307692307693,250,2,1,390,0.25384615384615383,250,3,2,572,0.23076923076923078,250,1,1,1479,0.26153846153846155,
10050073,982,250,2,0.3333333333333333,148,6,46,3,1,105,0.11666666666666667,90,3,2,186,0.16666666666666666,92,3,2,327,0.15,250,2,1,602,0.1,250,2,1,662,0.23333333333333334,250,1,1,1479,0.23333333333333334,
